id,nation
310730,Columbus-Ohio-UnitedStates
310784,Toronto-Canada
310787,Vladivostok-Russia
310837,NewYork-NewYork-UnitedStates
310838,India
310851,BainbridgeIsland-Washington-UnitedStates
310881,Cincinnati-Ohio-UnitedStates
310920,Cologne-Germany
311028,Arlington-Massachusetts-UnitedStates
311128,NewYork-NewYork-UnitedStates
311145,Paris-France
311392,Carmichael-California-UnitedStates
311451,NorthShore-NewZealand
311501,CapelleaandenIJssel-Netherlands
311580,NewYork-NewYork-UnitedStates
311594,Lille-France
311726,NewYork-NewYork-UnitedStates
311731,Chur-Switzerland
311808,Austin-Texas-UnitedStates
311823,NewYork-NewYork-UnitedStates
311870,LosAngeles-California-UnitedStates
311889,SilverSpring-Maryland-UnitedStates
311986,Brussels-Belgium
312007,Winneconne-Wisconsin-UnitedStates
312046,Washington-DistrictofColumbia-UnitedStates
312080,NewYork-NewYork-UnitedStates
312148,NewYork-NewYork-UnitedStates
312262,Link\xc3\xb6ping-Sweden
312276,NewYork-NewYork-UnitedStates
312295,NewYork-NewYork-UnitedStates
312379,SanDiego-California-UnitedStates
312387,SanFrancisco-California-UnitedStates
312420,Stockholm-Sweden
312430,Vancouver-Canada
312439,Denver-Colorado-UnitedStates
312527,Toronto-Canada
312601,London-UnitedKingdom
312619,NewYork-UnitedStates
312636,NewYork-NewYork-UnitedStates
312745,NorthCarolina-UnitedStates
312754,Minneapolis-Minnesota-UnitedStates
312783,Markham-Canada
312791,Melbourne-Australia
312841,Australia
312868,Pesaro-Italy
312925,MountainView-California-UnitedStates
312941,Victoria-Australia
312983,"b""OConnor-Australia"""
313087,Hollywood-Florida-UnitedStates
313108,Falmouth-Massachusetts-UnitedStates
313144,Rome-Italy
313146,Zurich-Switzerland
313159,NewHaven-Connecticut-UnitedStates
313208,US
313274,Springfield-Virginia-UnitedStates
313282,NewYork-NewYork-UnitedStates
313311,Portland-Oregon-UnitedStates
313369,Philadelphia-Pennsylvania-UnitedStates
313393,Hampstead-NorthCarolina-UnitedStates
313394,Washington-DistrictofColumbia-UnitedStates
313505,Portland-Oregon-UnitedStates
313532,Oakland-California-UnitedStates
313543,WashingtonD.C.-DistrictofColumbia-UnitedStates
313559,McAllen-Texas-UnitedStates
313569,G
313579,BuenosAires-Argentina
313613,Minneapolis-Minnesota-UnitedStates
313616,NewYork-NewYork-UnitedStates
313693,MiamiBeach-Florida-UnitedStates
313749,Durham-NorthCarolina-UnitedStates
313821,Ukiah-California-UnitedStates
313847,Norwich-UnitedKingdom
313893,Paris-France
314025,SanFrancisco-California-UnitedStates
314055,Boston-Massachusetts-UnitedStates
314083,Montevideo-Uruguay
314153,SanFrancisco-California-UnitedStates
314258,Brookville-NewYork-UnitedStates
314271,SanFrancisco-California-UnitedStates
314327,NewYork-NewYork-UnitedStates
314407,Phoenix-Arizona-UnitedStates
314435,NewYork-NewYork-UnitedStates
314457,Madrid-Spain
314484,Germany
314606,Chico-California-UnitedStates
314617,Toronto-Canada
314630,Denver-Colorado-UnitedStates
314654,Iowa-UnitedStates
314739,SanFrancisco-California-UnitedStates
314789,Aarhus-Denmark
314795,Portland-Oregon-UnitedStates
314882,Zurich-Switzerland
314914,Dusseldorf-Germany
314977,Richmond-Virginia-UnitedStates
315001,Burlington-Vermont-UnitedStates
315019,Toronto-Canada
315026,Boston-Massachusetts-UnitedStates
315057,NewYork-NewYork-UnitedStates
315082,NewYork-NewYork-UnitedStates
315121,Paris-France
315138,Greenbelt-Maryland-UnitedStates
315191,Greensboro-NorthCarolina-UnitedStates
315235,SaratogaSprings-NewYork-UnitedStates
315272,Clackamas-Oregon-UnitedStates
315276,PaloAlto-California-UnitedStates
315300,Houston-Texas-UnitedStates
315373,Treviso-Italy
315388,SantaBarbara-California-UnitedStates
315529,Sunnyvale-California-UnitedStates
315589,Vancouver-Canada
315603,GuatemalaCity-Guatemala
315771,NewYork-NewYork-UnitedStates
315795,Montreal-Canada
315816,Ithaca-NewYork-UnitedStates
315825,NewYork-NewYork-UnitedStates
315857,Berlin-Germany
315901,NewYork-NewYork-UnitedStates
315949,Portland-Oregon-UnitedStates
315973,DK
316019,SilverSpring-Maryland-UnitedStates
316051,Portland-Oregon-UnitedStates
316098,SanDiego-California-UnitedStates
316169,Keenesburg-Colorado-UnitedStates
316221,BuenosAires-Argentina
316224,Oakland-California-UnitedStates
316251,NewOrleans-Louisiana-UnitedStates
316300,Austin-Texas-UnitedStates
316434,Copenhagen-Denmark
316490,Neuchatel-Switzerland
316640,Yverdon-les-Bains-Switzerland
316785,Paducah-Kentucky-UnitedStates
316845,BuenosAires-Argentina
316876,Durham-NorthCarolina-UnitedStates
317034,Montreal-Canada
317057,Toronto-Canada
317107,LosAngeles-California-UnitedStates
317128,SanFrancisco-California-UnitedStates
317240,MountainView-California-UnitedStates
317329,Toronto-Canada
317393,Madrid-Spain
317423,Brentwood-Tennessee-UnitedStates
317447,London-UnitedKingdom
317480,Toulouse-France
317482,NewYork-NewYork-UnitedStates
317490,Virum-Denmark
317541,SanFrancisco-California-UnitedStates
317613,Austin-Texas-UnitedStates
317632,NewYork-NewYork-UnitedStates
317688,Copenhagen-Denmark
317700,Madrid-Spain
317721,MiamiBeach-Florida-UnitedStates
317792,Dunkerque-France
317914,NewYork-NewYork-UnitedStates
317951,Goleta-California-UnitedStates
317991,Baltimore-Maryland-UnitedStates
318017,Modesto-California-UnitedStates
318061,NewYork-NewYork-UnitedStates
318067,Baltimore-Maryland-UnitedStates
318122,Copenhagen-Denmark
318137,Beirut-Lebanon
318140,Phoenix-Arizona-UnitedStates
318144,Boston-Massachusetts-UnitedStates
318170,B\xc3\xb6blingen-Germany
318205,California-UnitedStates
318375,Phuket-Thailand
318396,NewYork-NewYork-UnitedStates
318556,Brandon-Mississippi-UnitedStates
318566,London-UnitedKingdom
318570,Netherlands
318573,SanFrancisco-California-UnitedStates
318611,NewYork-NewYork-UnitedStates
318629,Boulder-Colorado-UnitedStates
318639,NewYork-NewYork-UnitedStates
318746,Werribee-Australia
318872,Poland
318879,NewOrleans-Louisiana-UnitedStates
318886,Vancouver-Canada
318887,BollschweilPriory-Germany
318900,Melbourne-Australia
318901,CiudadDeBuenosAires-Argentina
318902,Toronto-Canada
319030,LaQuinta-California-UnitedStates
319077,NewYork-NewYork-UnitedStates
319112,LosAngeles-California-UnitedStates
319183,Norwich-NewYork-UnitedStates
319221,KhlongKluea-Thailand
319268,DE
319380,London-UnitedKingdom
319475,NewYork-NewYork-UnitedStates
319505,NewYork-NewYork-UnitedStates
319507,Philadelphia-Pennsylvania-UnitedStates
319572,LasVegas-Nevada-UnitedStates
319598,Glasgow-UnitedKingdom
319607,MarinadelRey-California-UnitedStates
319613,Yaounde-Cameroon
319634,London-UnitedKingdom
319645,US
319684,Moscow-Russia
319712,Windsor-Pennsylvania-UnitedStates
319720,Asni\xc3\xa8res-sur-Seine-France
319900,Washington-DistrictofColumbia-UnitedStates
319902,Pittsburgh-Pennsylvania-UnitedStates
319905,York-UnitedKingdom
320002,Doha-Qatar
320032,WashingtonD.C.-DistrictofColumbia-UnitedStates
320087,Ventura-California-UnitedStates
320123,SanFrancisco-California-UnitedStates
320139,Paris-France
320242,London-UnitedKingdom
320251,MountainView-California-UnitedStates
320260,Vand\xc5\x93uvres-Switzerland
320269,Bishkek-Kyrgyzstan
320275,Brescia-Italy
320435,Portland-Oregon-UnitedStates
320439,Pittsburgh-Pennsylvania-UnitedStates
320471,Austin-Texas-UnitedStates
320508,Cornell\xc3\xa0deLlobregat-Spain
320523,NewYork-NewYork-UnitedStates
320560,SanFrancisco-California-UnitedStates
320569,Austin-Texas-UnitedStates
320585,SaltLakeCity-Utah-UnitedStates
320605,Oakland-California-UnitedStates
320624,Ridgeley-WestVirginia-UnitedStates
320655,NewYork-NewYork-UnitedStates
320665,SanFrancisco-California-UnitedStates
320713,Alexandria-Virginia-UnitedStates
320720,NewHaven-Connecticut-UnitedStates
320747,Richmond-Virginia-UnitedStates
320761,NewYork-NewYork-UnitedStates
320876,Serrekunda-Gambia
320920,Paris-France
320992,Miami-Florida-UnitedStates
321030,Paris-France
321041,NewYork-NewYork-UnitedStates
321050,SanFrancisco-California-UnitedStates
321059,Montreal-Canada
321069,UnitedKingdom
321089,Philadelphia-Pennsylvania-UnitedStates
321148,Navarre-Spain
321173,Vancouver-Canada
321273,SanFrancisco-California-UnitedStates
321290,Vancouver-Canada
321321,BuenosAires-Argentina
321336,Greensboro-NorthCarolina-UnitedStates
321377,Wilmington-Delaware-UnitedStates
321411,London-UnitedKingdom
321448,California-UnitedStates
321472,NewYork-NewYork-UnitedStates
321492,WashingtonD.C.-DistrictofColumbia-UnitedStates
321507,Boston-Massachusetts-UnitedStates
321523,LosAngeles-California-UnitedStates
321581,NewYork-NewYork-UnitedStates
321604,Cambridge-Massachusetts-UnitedStates
321660,NewYork-NewYork-UnitedStates
321696,Brisbane-Australia
321710,NewYork-NewYork-UnitedStates
321717,Seattle-Washington-UnitedStates
321718,Plainfield-Vermont-UnitedStates
321780,NewYork-NewYork-UnitedStates
321863,London-UnitedKingdom
321881,Durham-NorthCarolina-UnitedStates
321907,NewYork-NewYork-UnitedStates
321919,HuntingtonBeach-California-UnitedStates
321945,Boston-Massachusetts-UnitedStates
321998,SanFrancisco-California-UnitedStates
322104,LosAngeles-California-UnitedStates
322129,SanFrancisco-California-UnitedStates
322144,Atlanta-Georgia-UnitedStates
322254,Toronto-Canada
322365,London-UnitedKingdom
322427,SanFrancisco-California-UnitedStates
322516,Barcelona-Spain
322530,BonitaSprings-Florida-UnitedStates
322540,Binghamton-NewYork-UnitedStates
322557,Calgary-Canada
322570,LosAngeles-California-UnitedStates
322621,Zurich-Switzerland
322630,RohnertPark-California-UnitedStates
322642,NewYork-NewYork-UnitedStates
322677,NewYork-NewYork-UnitedStates
322702,SanFrancisco-California-UnitedStates
322723,NewYork-NewYork-UnitedStates
322736,Berkeley-California-UnitedStates
322809,Philadelphia-Pennsylvania-UnitedStates
322837,LosAngeles-California-UnitedStates
322858,Arlington-Virginia-UnitedStates
322881,Marblehead-Massachusetts-UnitedStates
322950,Honolulu-Hawaii-UnitedStates
322973,Rome-Italy
322997,Miami-Florida-UnitedStates
323068,Alexandria-Egypt
323093,London-UnitedKingdom
323118,Melbourne-Australia
323194,Brussels-Belgium
323206,Toronto-Canada
323244,BatonRouge-Louisiana-UnitedStates
323300,Munich-Germany
323306,Montreal-Canada
323364,Boston-Massachusetts-UnitedStates
323449,Lakewood-California-UnitedStates
323457,LosAngeles-California-UnitedStates
323480,Haarlem-Netherlands
323504,WashingtonD.C.-DistrictofColumbia-UnitedStates
323507,Paris-France
323525,Malm\xc3\xb6-Sweden
323539,Medellin-Colombia
323590,Miami-Florida-UnitedStates
323591,KualaLumpur-Malaysia
323652,Cambridge-Massachusetts-UnitedStates
323672,Belfast-UnitedKingdom
323724,Yokohama-Japan
323770,SanFrancisco-California-UnitedStates
323782,Durham-NorthCarolina-UnitedStates
323786,MyakkaCity-Florida-UnitedStates
323795,SanAntonio-Texas-UnitedStates
323810,Washington-DistrictofColumbia-UnitedStates
323835,LasVegas-Nevada-UnitedStates
323849,LosAngeles-California-UnitedStates
323856,Lisbon-NewHampshire-UnitedStates
323886,Bogota-Colombia
323942,Milan-Italy
324056,Boulder-Colorado-UnitedStates
324060,Spain
324095,Gaborone-Botswana
324099,Dallas-Texas-UnitedStates
324133,Stockholm-Sweden
324235,Columbia-SouthCarolina-UnitedStates
324251,Ottawa-Canada
324279,Toronto-Canada
324309,NewYork-NewYork-UnitedStates
324318,Sunnyvale-California-UnitedStates
324326,NewYork-NewYork-UnitedStates
324331,Denver-Colorado-UnitedStates
324358,NewYork-NewYork-UnitedStates
324375,Humleb\xc3\xa6k-Denmark
324378,Chicago-Illinois-UnitedStates
324379,TelAviv-Yafo-Israel
324389,NewYork-NewYork-UnitedStates
324504,Corvallis-Oregon-UnitedStates
324513,PaloAlto-California-UnitedStates
324542,Frankfurt-Germany
324652,NewYork-NewYork-UnitedStates
324730,Pullman-Washington-UnitedStates
324815,Paris-France
324898,Brisbane-Australia
324928,Syracuse-NewYork-UnitedStates
324949,Nashville-Tennessee-UnitedStates
324959,Westlake-Ohio-UnitedStates
325017,CapeElizabeth-Maine-UnitedStates
325024,RoyalOak-Michigan-UnitedStates
325032,Cambridge-Massachusetts-UnitedStates
325083,Tampa-Florida-UnitedStates
325204,SanFrancisco-California-UnitedStates
325205,Addison-Texas-UnitedStates
325216,Cary-NorthCarolina-UnitedStates
325222,Vestal-NewYork-UnitedStates
325260,SanFrancisco-California-UnitedStates
325368,Lodi-California-UnitedStates
325482,Singapore
325496,Brisbane-Australia
325554,Helsingborg-Sweden
325609,Bali-Indonesia
325612,Portland-Maine-UnitedStates
325658,Piacenza-Italy
325661,MountainView-California-UnitedStates
325699,NewYork-NewYork-UnitedStates
325752,Utah-UnitedStates
325766,NewYork-NewYork-UnitedStates
325839,Brookline-Massachusetts-UnitedStates
325859,Lagrauli\xc3\xa8re-France
325862,NewYork-NewYork-UnitedStates
325865,Colombes-France
325911,NewYork-NewYork-UnitedStates
325939,Houston-Texas-UnitedStates
325994,NewYork-NewYork-UnitedStates
326086,SanDiego-California-UnitedStates
326095,London-UnitedKingdom
326144,Novato-California-UnitedStates
326211,Brighton-UnitedKingdom
326246,VillaPark-California-UnitedStates
326326,Faversham-UnitedKingdom
326344,California-UnitedStates
326360,NewYork-NewYork-UnitedStates
326473,Seattle-Washington-UnitedStates
326498,Florida-UnitedStates
326555,Philadelphia-Pennsylvania-UnitedStates
326581,SanFrancisco-California-UnitedStates
326592,Lee-Massachusetts-UnitedStates
326623,Tustin-California-UnitedStates
326654,NewYork-NewYork-UnitedStates
326721,NewZealand
326730,Johannesburg-SouthAfrica
326731,Weert-Netherlands
326739,Boulder-Colorado-UnitedStates
326796,TelAviv-Israel
326814,LosAngeles-California-UnitedStates
326842,Toronto-Canada
326876,Salina-Kansas-UnitedStates
326888,LosAngeles-California-UnitedStates
327053,Springfield-Missouri-UnitedStates
327121,Pacifica-California-UnitedStates
327129,Baltimore-Maryland-UnitedStates
327164,Paris-France
327230,NewYork-NewYork-UnitedStates
327250,London-UnitedKingdom
327311,WestHartford-Connecticut-UnitedStates
327393,Copenhagen-Denmark
327415,SanFrancisco-California-UnitedStates
327420,Paris-France
327452,Santiago-Chile
327484,NewYork-NewYork-UnitedStates
327574,Paris-France
327585,SanFrancisco-California-UnitedStates
327757,NewYork-NewYork-UnitedStates
327763,Portland-Oregon-UnitedStates
327822,Shanghai-China
327865,Flavin-France
327871,Paris-France
327876,Munich-Germany
327999,SilverSpring-Maryland-UnitedStates
328060,LosAngeles-California-UnitedStates
328063,LosAngeles-California-UnitedStates
328068,Chicago-Illinois-UnitedStates
328071,NewYork-NewYork-UnitedStates
328095,Portland-Oregon-UnitedStates
328132,Vancouver-Canada
328139,Austin-Texas-UnitedStates
328152,SanFrancisco-California-UnitedStates
328172,LosAngeles-California-UnitedStates
328187,Yavne-Israel
328189,Boulder-Colorado-UnitedStates
328190,VirginiaBeach-Virginia-UnitedStates
328237,LosAngeles-California-UnitedStates
328240,Berkeley-California-UnitedStates
328324,Voghera-Italy
328505,Oakland-California-UnitedStates
328575,SanFrancisco-California-UnitedStates
328602,NewYork-UnitedStates
328612,Sydney-Australia
328703,Melbourne-Australia
328800,Vienna-Austria
328815,WashingtonD.C.-DistrictofColumbia-UnitedStates
328834,Brussels-Belgium
328879,Portland-Oregon-UnitedStates
328919,Bucharest-Romania
328947,Temecula-California-UnitedStates
329038,LosAngeles-California-UnitedStates
329105,NewYork-NewYork-UnitedStates
329110,Ballina-Australia
329130,WashingtonD.C.-DistrictofColumbia-UnitedStates
329150,Beacon-NewYork-UnitedStates
329164,Scottsdale-Arizona-UnitedStates
329178,NewYork-NewYork-UnitedStates
329185,UnitedStates
329221,Bern-Switzerland
329225,Massachusetts-UnitedStates
329229,LosAngeles-California-UnitedStates
329238,Honolulu-Hawaii-UnitedStates
329245,SantaMonica-California-UnitedStates
329310,NewYork-NewYork-UnitedStates
329311,NewYork-NewYork-UnitedStates
329384,NewYork-NewYork-UnitedStates
329397,Austin-Texas-UnitedStates
329409,LosAngeles-California-UnitedStates
329456,Leicester-UnitedKingdom
329509,Vancouver-Canada
329510,Woodinville-Washington-UnitedStates
329699,Germany
329733,Bordeaux-France
329744,SanFrancisco-California-UnitedStates
329867,NewOrleans-Louisiana-UnitedStates
329917,NewYork-NewYork-UnitedStates
329982,SanFrancisco-California-UnitedStates
330016,LosAngeles-California-UnitedStates
330035,Shanghai-China
330158,SanDiego-California-UnitedStates
330160,NewcastleuponTyne-UnitedKingdom
330363,SanDiego-California-UnitedStates
330404,Toronto-Canada
330472,Vancouver-Canada
330514,Slovenia
330537,Saint-Galmier-France
330538,Paris-France
330565,Gothenburg-Sweden
330603,Melbourne-Australia
330622,Ottawa-Canada
330626,BurtonuponTrent-UnitedKingdom
330643,London-UnitedKingdom
330647,Lincoln-Nebraska-UnitedStates
330676,SanFrancisco-California-UnitedStates
330686,PaloAlto-California-UnitedStates
330689,WashingtonD.C.-DistrictofColumbia-UnitedStates
330755,LasVegas-Nevada-UnitedStates
330766,Harrisville-NewHampshire-UnitedStates
330794,LesLilas-France
330924,Peoria-Arizona-UnitedStates
330931,NewYork-NewYork-UnitedStates
330936,Copenhagen-Denmark
330986,Chicago-Illinois-UnitedStates
331007,Mendoza-Argentina
331061,California-UnitedStates
331070,Melbourne-Australia
331072,SanPolo-Italy
331143,MiamiBeach-Florida-UnitedStates
331222,Montpelier-Vermont-UnitedStates
331235,NewYork-NewYork-UnitedStates
331339,Stockholm-Sweden
331386,Washington-DistrictofColumbia-UnitedStates
